window_start,aligned_union_bin_count,spot_observed_bin_count,perp_observed_bin_count,spot_forward_fill_share,perp_forward_fill_share,both_observed_share,spot_only_observed_share,perp_only_observed_share,spot_retained_observation_count,spot_raw_trade_count,spot_price_change_bin_count,spot_median_interupdate_ms,perp_retained_observation_count,perp_raw_trade_count,perp_price_change_bin_count,perp_median_interupdate_ms,latency,diagnostic_basis,contract_type,date,year,perp_to_spot_observed_bin_ratio,log_perp_to_spot_observed_bin_ratio,perp_to_spot_price_change_ratio,log_perp_to_spot_price_change_ratio,perp_to_spot_retained_observation_ratio,log_perp_to_spot_retained_observation_ratio,spot_minus_perp_forward_fill_share,perp_to_spot_raw_trade_ratio,sample_start,sample_end
2022-10-23 07:00:00,3123,2783,461,0.10886967659301953,0.8523855267371118,0.038744796669868714,0.8523855267371118,0.10886967659301953,5130,,1250,800.0,692,,171,4800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.16594827586206898,-1.7960791303725714,0.1374900079936051,-1.984204033653458,0.13506139154160982,-2.0020258517520615,-0.7435158501440923,,2022-10-23,2022-10-24
2022-10-23 08:00:00,3416,3039,535,0.11036299765807962,0.843384074941452,0.04625292740046839,0.843384074941452,0.11036299765807962,5186,,1411,800.0,744,,293,2200.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.1763157894736842,-1.7354786333294654,0.20821529745042494,-1.5691826507145057,0.14362830152303838,-1.9405265559718405,-0.7330210772833723,,2022-10-23,2022-10-24
2022-10-23 09:00:00,4382,3839,757,0.12391602008215427,0.8272478320401643,0.048836147877681424,0.8272478320401643,0.12391602008215427,6738,,1497,400.0,1098,,146,800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.19739583333333333,-1.6225442599394009,0.09813084112149532,-2.3214535772984286,0.1630805757530791,-1.8135108705425955,-0.70333181195801,,2022-10-23,2022-10-24
2022-10-23 10:00:00,3298,2941,482,0.10824742268041238,0.8538508186779866,0.03790175864160097,0.8538508186779866,0.10824742268041238,5179,,1398,800.0,704,,175,1700.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.16417403127124405,-1.8068282475088102,0.12580414581844174,-2.0730289796273293,0.1361003861003861,-1.99436253244126,-0.7456033959975743,,2022-10-23,2022-10-24
2022-10-23 11:00:00,6366,5528,1762,0.1316368206094879,0.7232170907948476,0.14514608859566447,0.7232170907948476,0.1316368206094879,13671,,2478,200.0,3376,,865,600.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.31886417073611867,-1.1429900639400628,0.34933440903590157,-1.0517256234727554,0.24700117027501464,-1.3983622044098591,-0.5915802701853597,,2022-10-23,2022-10-24
2022-10-23 12:00:00,6545,5632,1702,0.13949579831932774,0.7399541634835752,0.12055003819709702,0.7399541634835752,0.13949579831932774,11720,,3082,400.0,2917,,640,600.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3023255813953488,-1.1962507582320256,0.20791436912098604,-1.5706289709654804,0.2489548673321389,-1.3904836546404493,-0.6004583651642474,,2022-10-23,2022-10-24
2022-10-23 13:00:00,6787,6198,1020,0.08678355679976425,0.8497126860173861,0.06350375718284956,0.8497126860173861,0.08678355679976425,11109,,3469,400.0,1673,,357,800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.16470398451363122,-1.803605449537254,0.10317002881844381,-2.2713768865402044,0.15067506750675067,-1.892629631584255,-0.7629291292176219,,2022-10-23,2022-10-24
2022-10-23 14:00:00,9458,9019,1120,0.04641573271304716,0.8815817297525904,0.07200253753436245,0.8815817297525904,0.04641573271304716,15509,,4835,200.0,2458,,382,800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.12427937915742794,-2.0852231899845095,0.07919768403639371,-2.5358082225540373,0.15854287556415217,-1.8417302139543918,-0.8351659970395433,,2022-10-23,2022-10-24
2022-10-23 15:00:00,9807,9442,1035,0.03721831344957683,0.8944631385744876,0.06831854797593556,0.8944631385744876,0.03721831344957683,17868,,5018,200.0,2426,,477,800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.10971089696071164,-2.209906582443641,0.09523809523809523,-2.3513752571634776,0.13582181431529464,-1.99641144115206,-0.8572448251249107,,2022-10-23,2022-10-24
2022-10-23 16:00:00,5187,4938,494,0.04800462695199537,0.9047619047619048,0.04723346828609987,0.9047619047619048,0.04800462695199537,10016,,2558,400.0,1110,,258,3200.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.10022271714922049,-2.3003603979719345,0.10121141070730755,-2.290543774460251,0.11091145053409204,-2.199023138972134,-0.8567572778099094,,2022-10-23,2022-10-24
2022-10-23 17:00:00,7165,5857,3210,0.18255408234473133,0.5519888346127007,0.26545708304256804,0.5519888346127007,0.18255408234473133,17671,,3365,200.0,10948,,1471,200.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.5481392966882895,-0.6012258332981648,0.43731431966726086,-0.8271030754619297,0.6195676776822091,-0.47873333822652825,-0.3694347522679693,,2022-10-23,2022-10-24
2022-10-23 18:00:00,8616,7211,3348,0.16306870937790158,0.6114206128133705,0.22551067780872794,0.6114206128133705,0.16306870937790158,16504,,3998,200.0,8932,,1715,400.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.4643649473100388,-0.7670845115290034,0.4291072768192048,-0.8460483287989108,0.5412299303241442,-0.6139110805854542,-0.4483519034354689,,2022-10-23,2022-10-24
2022-10-23 19:00:00,5139,4766,719,0.07258221443860673,0.8600895115781281,0.06732827398326523,0.8600895115781281,0.07258221443860673,9059,,2172,400.0,1804,,424,2200.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.1510383889238515,-1.8902212431947245,0.19558214450069028,-1.631774811332013,0.19922737306843266,-1.6133085282700437,-0.7875072971395214,,2022-10-23,2022-10-24
2022-10-23 20:00:00,5257,4702,1047,0.10557352101959293,0.8008369792657409,0.09358949971466617,0.8008369792657409,0.10557352101959293,9785,,2312,400.0,3002,,570,1200.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.22283648734850095,-1.5013170170640606,0.24686554258538695,-1.398911452575429,0.30686695278969955,-1.1813410038657386,-0.695263458246148,,2022-10-23,2022-10-24
2022-10-23 21:00:00,5660,4657,1730,0.17720848056537103,0.6943462897526502,0.1284452296819788,0.6943462897526502,0.17720848056537103,9898,,2245,400.0,4049,,646,600.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.37161872048089306,-0.9898868952680772,0.28806767586821014,-1.244559840797488,0.40913223557935147,-0.8937168608192225,-0.5171378091872791,,2022-10-23,2022-10-24
2022-10-23 22:00:00,12360,11549,4314,0.06561488673139158,0.6509708737864077,0.2834142394822006,0.6509708737864077,0.06561488673139158,48354,,6268,200.0,19736,,2737,400.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3735930735930736,-0.9845881124324113,0.43675227308980696,-0.8283891254255744,0.40816875193878605,-0.896074582396956,-0.5853559870550161,,2022-10-23,2022-10-24
2022-10-23 23:00:00,9663,8825,2135,0.08672254993273311,0.7790541239780606,0.13422332608920626,0.7790541239780606,0.08672254993273311,19569,,5344,200.0,5309,,1106,800.0,200ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.24201223657375934,-1.418766989749407,0.20710944808231993,-1.5745078907505088,0.27133367399080227,-1.3044059461541373,-0.6923315740453275,,2022-10-23,2022-10-24
2022-10-23 00:00:00,2538,2201,602,0.13278171788810086,0.7628053585500394,0.10441292356185973,0.7628053585500394,0.13278171788810086,5640,,1054,1000.0,1278,,238,1500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.273841961852861,-1.2952041205554399,0.22654028436018958,-1.4848324939786561,0.2267328487856763,-1.4839828321611335,-0.6300236406619385,,2022-10-23,2022-10-24
2022-10-23 01:00:00,2908,2437,843,0.16196698762035763,0.7101100412654745,0.1279229711141678,0.7101100412654745,0.16196698762035763,5820,,1250,1000.0,1756,,296,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.34618539786710417,-1.0607808154452598,0.23741007194244604,-1.4379663716642115,0.30183817213537195,-1.1978642590846382,-0.5481430536451168,,2022-10-23,2022-10-24
2022-10-23 02:00:00,2933,2520,805,0.14081145584725538,0.7255369928400954,0.13365155131264916,0.7255369928400954,0.14081145584725538,6083,,1240,1000.0,1532,,278,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3197143990479968,-1.1403271846812917,0.22481869460112813,-1.4924610033832415,0.2519723865877712,-1.3784357745073692,-0.58472553699284,,2022-10-23,2022-10-24
2022-10-23 03:00:00,2633,2315,576,0.12077478161792632,0.7812381314090391,0.09798708697303456,0.7812381314090391,0.12077478161792632,6012,,1051,1000.0,1014,,174,1500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.24913644214162348,-1.3897545721847864,0.16634980988593157,-1.793662419374141,0.16880093131548313,-1.779035179563681,-0.6604633497911128,,2022-10-23,2022-10-24
2022-10-23 04:00:00,2415,2062,621,0.14616977225672878,0.7428571428571429,0.11097308488612836,0.7428571428571429,0.14616977225672878,4826,,997,1000.0,1168,,241,2000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3015026660203587,-1.1989764203320725,0.24248496993987975,-1.4168155501547777,0.24217940749948208,-1.4180764741884244,-0.5966873706004141,,2022-10-23,2022-10-24
2022-10-23 05:00:00,2610,2453,337,0.06015325670498084,0.8708812260536398,0.06896551724137931,0.8708812260536398,0.06015325670498084,6248,,1017,1000.0,579,,181,4500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.13773431132844335,-1.982428729787838,0.1787819253438114,-1.7215885100336727,0.09281485037606017,-2.3771486263886166,-0.810727969348659,,2022-10-23,2022-10-24
2022-10-23 06:00:00,2668,2308,650,0.13493253373313344,0.7563718140929535,0.10869565217391304,0.7563718140929535,0.13493253373313344,5408,,1148,1000.0,1406,,252,1500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2819402338674751,-1.2660601671459262,0.22019147084421237,-1.5132577891212353,0.2601220188574598,-1.346604454757038,-0.6214392803598201,,2022-10-23,2022-10-24
2022-10-23 07:00:00,2521,2286,419,0.09321697738992463,0.8337961126537089,0.07298690995636652,0.8337961126537089,0.09321697738992463,5130,,1117,1000.0,692,,161,5500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.18364669873196326,-1.6947414827453673,0.1449016100178891,-1.9317003184826604,0.13506139154160982,-2.0020258517520615,-0.7405791352637843,,2022-10-23,2022-10-24
2022-10-23 08:00:00,2806,2524,498,0.10049893086243764,0.8225231646471846,0.07697790449037777,0.8225231646471846,0.10049893086243764,5186,,1225,1000.0,744,,278,2500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.19762376237623763,-1.6213902459579415,0.2275693311582382,-1.480300334674791,0.14362830152303838,-1.9405265559718405,-0.7220242337847469,,2022-10-23,2022-10-24
2022-10-23 09:00:00,3261,2936,622,0.09966268015946028,0.8092609628948175,0.09107635694572216,0.8092609628948175,0.09966268015946028,6738,,1225,500.0,1098,,138,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.21212121212121213,-1.550597412411167,0.1133768352365416,-2.177038183365465,0.1630805757530791,-1.8135108705425955,-0.7095982827353573,,2022-10-23,2022-10-24
2022-10-23 10:00:00,2706,2464,428,0.08943089430894309,0.8418329637841833,0.06873614190687362,0.8418329637841833,0.08943089430894309,5179,,1232,1000.0,704,,169,2500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.17403651115618662,-1.7484901675487734,0.137875101378751,-1.9814070661140826,0.1361003861003861,-1.99436253244126,-0.7524020694752401,,2022-10-23,2022-10-24
2022-10-23 11:00:00,4182,3742,1415,0.10521281683405069,0.6616451458632233,0.23314203730272598,0.6616451458632233,0.10521281683405069,13671,,1891,500.0,3376,,719,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.378306171520171,-0.9720514336507639,0.38054968287526425,-0.9661385376017226,0.24700117027501464,-1.3983622044098591,-0.5564323290291726,,2022-10-23,2022-10-24
2022-10-23 12:00:00,4394,3947,1317,0.10172963131543013,0.7002730996813837,0.19799726900318615,0.7002730996813837,0.10172963131543013,11720,,2064,500.0,2917,,564,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.33383991894630194,-1.0970936854909197,0.2736077481840194,-1.2960597742486921,0.2489548673321389,-1.3904836546404493,-0.5985434683659536,,2022-10-23,2022-10-24
2022-10-23 13:00:00,4822,4564,837,0.053504769805060144,0.8264205723766073,0.12007465781833264,0.8264205723766073,0.053504769805060144,11109,,2825,500.0,1673,,327,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.18357064622124863,-1.6951556925469857,0.11606510969568294,-2.153603954860329,0.15067506750675067,-1.892629631584255,-0.7729158025715471,,2022-10-23,2022-10-24
2022-10-23 14:00:00,6055,5952,905,0.017010734929810076,0.8505367464905037,0.1324525185796862,0.8505367464905037,0.017010734929810076,15509,,3465,500.0,2458,,337,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.15219217201411053,-1.8826112671104107,0.09751875360646278,-2.3277105747925324,0.15854287556415217,-1.8417302139543918,-0.8335260115606936,,2022-10-23,2022-10-24
2022-10-23 15:00:00,6124,6036,812,0.014369693011103853,0.8674069235793599,0.11822338340953625,0.8674069235793599,0.014369693011103853,17868,,3419,500.0,2426,,420,1500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.13466953784992547,-2.0049313692486157,0.12309941520467836,-2.0947629963742695,0.13582181431529464,-1.99641144115206,-0.8530372305682561,,2022-10-23,2022-10-24
2022-10-23 16:00:00,3958,3821,445,0.03461344113188479,0.8875694795351188,0.07781707933299646,0.8875694795351188,0.03461344113188479,10016,,2086,500.0,1110,,240,4000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.11669283097854527,-2.1482101727801544,0.11547676090081456,-2.158685973586546,0.11091145053409204,-2.199023138972134,-0.852956038403234,,2022-10-23,2022-10-24
2022-10-23 17:00:00,4382,3865,2076,0.11798265632131447,0.5262437243267915,0.3557736193518941,0.5262437243267915,0.11798265632131447,17671,,2419,500.0,10948,,1062,500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.5372478013450595,-0.621295835892164,0.43925619834710744,-0.8226724408087841,0.6195676776822091,-0.47873333822652825,-0.408261068005477,,2022-10-23,2022-10-24
2022-10-23 18:00:00,5231,4691,2350,0.10323073982030205,0.5507551137449819,0.3460141464347161,0.5507551137449819,0.10323073982030205,16504,,2847,500.0,8932,,1352,500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.5010656436487638,-0.6910181612332966,0.4750702247191011,-0.7442926443610784,0.5412299303241442,-0.6139110805854542,-0.4475243739246798,,2022-10-23,2022-10-24
2022-10-23 19:00:00,3702,3500,619,0.05456509994597515,0.8327930848190167,0.1126418152350081,0.8327930848190167,0.05456509994597515,9059,,1713,500.0,1804,,362,3000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.17709225935447015,-1.7310844429155285,0.2117852975495916,-1.5521822648928743,0.19922737306843266,-1.6133085282700437,-0.7782279848730416,,2022-10-23,2022-10-24
2022-10-23 20:00:00,3785,3466,875,0.08428005284015852,0.7688243064729194,0.14689564068692207,0.7688243064729194,0.08428005284015852,9785,,1839,500.0,3002,,493,2000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2526680126910874,-1.375678854748632,0.2684782608695652,-1.3149853334151087,0.30686695278969955,-1.1813410038657386,-0.684544253632761,,2022-10-23,2022-10-24
2022-10-23 21:00:00,3920,3409,1292,0.13035714285714287,0.6704081632653062,0.19923469387755102,0.6704081632653062,0.13035714285714287,9898,,1736,500.0,4049,,559,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3791788856304985,-0.9697471915057051,0.3223949337938975,-1.13197798251191,0.40913223557935147,-0.8937168608192225,-0.5400510204081633,,2022-10-23,2022-10-24
2022-10-23 22:00:00,6382,6137,2978,0.038389219680350986,0.5333751175180195,0.42823566280162956,0.5333751175180195,0.038389219680350986,48354,,3669,500.0,19736,,1969,500.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.48533724340175954,-0.7229112824663991,0.5367847411444142,-0.6221581193165817,0.40816875193878605,-0.896074582396956,-0.4949858978376685,,2022-10-23,2022-10-24
2022-10-23 23:00:00,5649,5270,1774,0.06709152062311914,0.685962117188883,0.24694636218799787,0.685962117188883,0.06709152062311914,19569,,2792,500.0,5309,,928,1000.0,500ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.33674824511477897,-1.0884196749456907,0.3326172574292875,-1.1007628271313383,0.27133367399080227,-1.3044059461541373,-0.6188705965657638,,2022-10-23,2022-10-24
2022-10-23 00:00:00,4418,3641,951,0.17587143503847896,0.7847442281575373,0.039384336803983705,0.7847442281575373,0.17587143503847896,5640,,1512,300.0,1278,,298,400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2613948380010983,-1.341723225496188,0.19762062128222074,-1.6214061403976696,0.2267328487856763,-1.4839828321611335,-0.6088727931190583,,2022-10-23,2022-10-24
2022-10-23 01:00:00,4916,3740,1378,0.23921887713588283,0.7196908055329536,0.04109031733116355,0.7196908055329536,0.23921887713588283,5820,,1695,450.0,1756,,360,350.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3686180165731088,-0.9979943565548444,0.21285377358490565,-1.5471498580189675,0.30183817213537195,-1.1978642590846382,-0.48047192839707076,,2022-10-23,2022-10-24
2022-10-23 02:00:00,4897,3870,1243,0.20972023687972227,0.7461711251786808,0.0441086379415969,0.7461711251786808,0.20972023687972227,6083,,1715,400.0,1532,,349,400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.3213639886334281,-1.1351808772785232,0.20396270396270397,-1.5898181255644481,0.2519723865877712,-1.3784357745073692,-0.5364508882989585,,2022-10-23,2022-10-24
2022-10-23 03:00:00,4707,4048,800,0.14000424899086467,0.8300403654132144,0.02995538559592097,0.8300403654132144,0.14000424899086467,6012,,1429,250.0,1014,,236,750.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.19782662385774266,-1.6203642689638018,0.16573426573426572,-1.7973695821188218,0.16880093131548313,-1.779035179563681,-0.6900361164223496,,2022-10-23,2022-10-24
2022-10-23 04:00:00,3943,3235,875,0.17955871164088258,0.7780877504438245,0.04235353791529292,0.7780877504438245,0.17955871164088258,4826,,1385,400.0,1168,,321,750.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.27070457354758964,-1.3067271872419908,0.23232323232323232,-1.4596256342054403,0.24217940749948208,-1.4180764741884244,-0.598529038802942,,2022-10-23,2022-10-24
2022-10-23 05:00:00,4571,4223,446,0.07613213738788012,0.9024283526580616,0.021439509954058193,0.9024283526580616,0.07613213738788012,6248,,1482,300.0,579,,209,1550.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.10582386363636363,-2.245979230772529,0.14160485502360082,-1.9547148114204633,0.09281485037606017,-2.3771486263886166,-0.8262962152701815,,2022-10-23,2022-10-24
2022-10-23 06:00:00,4303,3487,1012,0.18963513827562167,0.764815245177783,0.0455496165465954,0.764815245177783,0.18963513827562167,5408,,1601,500.0,1406,,334,450.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2904243119266055,-1.236412280780187,0.2091136079900125,-1.5648775958032382,0.2601220188574598,-1.346604454757038,-0.5751801069021614,,2022-10-23,2022-10-24
2022-10-23 07:00:00,3889,3458,525,0.1108254049884289,0.8650038570326563,0.024170737978914888,0.8650038570326563,0.1108254049884289,5130,,1449,500.0,692,,195,3400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.15206707140792136,-1.8834335961994588,0.13517241379310344,-2.001204176184103,0.13506139154160982,-2.0020258517520615,-0.7541784520442274,,2022-10-23,2022-10-24
2022-10-23 08:00:00,4139,3658,597,0.11621164532495772,0.8557622614158009,0.028026093259241363,0.8557622614158009,0.11621164532495772,5186,,1646,500.0,744,,318,2000.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.16343263186663023,-1.811354411068575,0.19368548876745598,-1.6415196273927957,0.14362830152303838,-1.9405265559718405,-0.7395506160908432,,2022-10-23,2022-10-24
2022-10-23 09:00:00,5700,4917,912,0.13736842105263158,0.84,0.022631578947368423,0.84,0.13736842105263158,6738,,1755,300.0,1098,,161,500.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.18564457096380643,-1.6839213421811694,0.09225512528473805,-2.3831974389626778,0.1630805757530791,-1.8135108705425955,-0.7026315789473684,,2022-10-23,2022-10-24
2022-10-23 10:00:00,3958,3508,538,0.11369378473976756,0.8640727640222334,0.02223345123799899,0.8640727640222334,0.11369378473976756,5179,,1572,550.0,704,,193,1300.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.1536050156739812,-1.873370804674218,0.12333121424030515,-2.09288174399495,0.1361003861003861,-1.99436253244126,-0.7503789792824659,,2022-10-23,2022-10-24
2022-10-23 11:00:00,9829,8389,2205,0.1465052395971106,0.7756638518669244,0.077830908535965,0.7756638518669244,0.1465052395971106,13671,,3377,150.0,3376,,1065,400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2629320619785459,-1.335859599647804,0.31557134399052694,-1.1533704926419555,0.24700117027501464,-1.3983622044098591,-0.6291586122698138,,2022-10-23,2022-10-24
2022-10-23 12:00:00,9123,7566,2110,0.17066754357119368,0.768716430998575,0.060616025430231285,0.768716430998575,0.17066754357119368,11720,,3874,250.0,2917,,761,400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.2789744945156601,-1.276634918846201,0.19664516129032258,-1.6263543861008012,0.2489548673321389,-1.3904836546404493,-0.5980488874273813,,2022-10-23,2022-10-24
2022-10-23 13:00:00,8946,7962,1225,0.10999329309188464,0.8630672926447575,0.026939414263357924,0.8630672926447575,0.10999329309188464,11109,,4128,250.0,1673,,410,500.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.15396207459500189,-1.871048975761288,0.09953984015500121,-2.3071973113898556,0.15067506750675067,-1.892629631584255,-0.7530739995528728,,2022-10-23,2022-10-24
2022-10-23 14:00:00,13063,11984,1509,0.08259970910204394,0.8844828906070581,0.03291740029089796,0.8844828906070581,0.08259970910204394,15509,,6098,200.0,2458,,520,350.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.12599082186065916,-2.071546217059515,0.0854238399737662,-2.4601300605430896,0.15854287556415217,-1.8417302139543918,-0.8018831815050141,,2022-10-23,2022-10-24
2022-10-23 15:00:00,13893,12972,1424,0.06629237745627295,0.897502339307565,0.036205283236162095,0.897502339307565,0.06629237745627295,17868,,6462,200.0,2426,,616,250.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.10984352115933092,-2.2086984608682614,0.09546650162463252,-2.3489798613575075,0.13582181431529464,-1.99641144115206,-0.831209961851292,,2022-10-23,2022-10-24
2022-10-23 16:00:00,6726,6317,625,0.0608088016651799,0.9070770145703241,0.032114183764495985,0.9070770145703241,0.0608088016651799,10016,,3010,300.0,1110,,316,1450.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.09908198797087686,-2.311807610261932,0.10528063766190635,-2.251125754604453,0.11091145053409204,-2.199023138972134,-0.8462682129051442,,2022-10-23,2022-10-24
2022-10-23 17:00:00,12595,9488,5294,0.24668519253672092,0.5796744739976181,0.173640333465661,0.5796744739976181,0.24668519253672092,17671,,4976,100.0,10948,,2358,100.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.5580145431552324,-0.5833702539382517,0.4739803094233474,-0.7465894994508792,0.6195676776822091,-0.47873333822652825,-0.3329892814608971,,2022-10-23,2022-10-24
2022-10-23 18:00:00,14186,10774,5055,0.24051882137318484,0.6436627661074299,0.11581841251938531,0.6436627661074299,0.24051882137318484,16504,,5454,150.0,8932,,2394,150.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.46923433874709974,-0.7566529791452552,0.4390467461044913,-0.8231493884221556,0.5412299303241442,-0.6139110805854542,-0.4031439447342451,,2022-10-23,2022-10-24
2022-10-23 19:00:00,7111,6424,999,0.09661088454507101,0.8595134298973421,0.043875685557586835,0.8595134298973421,0.09661088454507101,9059,,2677,250.0,1804,,551,700.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.1556420233463035,-1.8601966307812834,0.20612397311426436,-1.5792774799740226,0.19922737306843266,-1.6133085282700437,-0.7629025453522711,,2022-10-23,2022-10-24
2022-10-23 20:00:00,7394,6409,1510,0.1332161211793346,0.7957803624560454,0.07100351636461996,0.7957803624560454,0.1332161211793346,9785,,2862,200.0,3002,,799,300.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.23572542901716068,-1.4450875876419762,0.2794271742927,-1.2750135774301876,0.30686695278969955,-1.1813410038657386,-0.6625642412767109,,2022-10-23,2022-10-24
2022-10-23 21:00:00,8210,6402,2425,0.22021924482338612,0.7046285018270402,0.07515225334957369,0.7046285018270402,0.22021924482338612,9898,,2854,200.0,4049,,841,200.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.37888489770420114,-0.9705228200148068,0.29492119089316987,-1.2210471078477838,0.40913223557935147,-0.8937168608192225,-0.48440925700365406,,2022-10-23,2022-10-24
2022-10-23 22:00:00,25505,22601,7609,0.11386002744559891,0.7016663399333464,0.1844736326210547,0.7016663399333464,0.11386002744559891,48354,,10427,50.0,19736,,4456,50.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.33669586762233433,-1.0885752260643644,0.42740698120444953,-0.8500186021068366,0.40816875193878605,-0.896074582396956,-0.5878063124877475,,2022-10-23,2022-10-24
2022-10-23 23:00:00,14929,13054,2918,0.1255944805412285,0.8045414964163708,0.06986402304240069,0.8045414964163708,0.1255944805412285,19569,,7056,150.0,5309,,1476,400.0,50ms,last_trade_update_activity_v1,inverse,2022-10-23,2022,0.22359249329758712,-1.4979301102791145,0.2092957347314723,-1.5640070284694503,0.27133367399080227,-1.3044059461541373,-0.6789470158751424,,2022-10-23,2022-10-24
2022-11-22 00:00:00,11071,9920,3084,0.10396531478637883,0.7214343781049589,0.17460030710866228,0.7214343781049589,0.10396531478637883,21701,,5428,200.0,7428,,2307,300.0,100ms,last_trade_update_activity_v1,inverse,2022-11-22,2022,0.3109565567987098,-1.1681020653104142,0.4251243322895561,-0.8553736062774608,0.3423186803059626,-1.0720131620283468,-0.6174690633185801,,2022-11-22,2022-11-23
2022-11-22 01:00:00,8379,7526,1706,0.10180212435851534,0.7963957512829694,0.10180212435851534,0.7963957512829694,0.10180212435851534,13756,,3832,200.0,3282,,1195,800.0,100ms,last_trade_update_activity_v1,inverse,2022-11-22,2022,0.22678357911518535,-1.4837591122400913,0.312027132794156,-1.164665130869978,0.23864214581667514,-1.4327901469594029,-0.694593626924454,,2022-11-22,2022-11-23
2022-11-22 02:00:00,8808,7641,2217,0.13249318801089918,0.7482970027247956,0.11920980926430517,0.7482970027247956,0.13249318801089918,13388,,3985,200.0,4055,,1603,600.0,100ms,last_trade_update_activity_v1,inverse,2022-11-22,2022,0.29023815755037946,-1.237053460096533,0.4024084295032614,-0.9102877123462803,0.30293524535066096,-1.1942362080263607,-0.6158038147138964,,2022-11-22,2022-11-23
